country,field,year,num_patent_applications,num_patent_granted,complete,pillar,is_group
International Bureau of WIPO,All,2016,9,6.0,True,patents,False
International Bureau of WIPO,All,2017,25,12.0,True,patents,False
International Bureau of WIPO,All,2018,25,17.0,True,patents,False
International Bureau of WIPO,All,2019,2,,False,patents,False
International Bureau of WIPO,Banking and Finance,2015,0,0.0,True,patents,False
International Bureau of WIPO,Banking and Finance,2016,2,0.0,True,patents,False
International Bureau of WIPO,Banking and Finance,2017,0,0.0,True,patents,False
International Bureau of WIPO,Banking and Finance,2018,1,0.0,True,patents,False
International Bureau of WIPO,Banking and Finance,2019,0,,False,patents,False
International Bureau of WIPO,Business,2015,1,0.0,True,patents,False
International Bureau of WIPO,Business,2016,3,1.0,True,patents,False
International Bureau of WIPO,Business,2017,4,2.0,True,patents,False
International Bureau of WIPO,Business,2018,1,0.0,True,patents,False
International Bureau of WIPO,Business,2019,0,,False,patents,False
International Bureau of WIPO,Energy Management,2015,0,0.0,True,patents,False
International Bureau of WIPO,Energy Management,2016,0,0.0,True,patents,False
International Bureau of WIPO,Energy Management,2017,1,0.0,True,patents,False
International Bureau of WIPO,Energy Management,2018,0,0.0,True,patents,False
International Bureau of WIPO,Energy Management,2019,0,,False,patents,False
International Bureau of WIPO,Industry and Manufacturing,2015,0,0.0,True,patents,False
International Bureau of WIPO,Industry and Manufacturing,2016,0,0.0,True,patents,False
International Bureau of WIPO,Industry and Manufacturing,2017,1,1.0,True,patents,False
International Bureau of WIPO,Industry and Manufacturing,2018,2,1.0,True,patents,False
International Bureau of WIPO,Industry and Manufacturing,2019,2,,False,patents,False
International Bureau of WIPO,Life Sciences,2015,3,2.0,True,patents,False
International Bureau of WIPO,Life Sciences,2016,2,2.0,True,patents,False
International Bureau of WIPO,Life Sciences,2017,6,4.0,True,patents,False
International Bureau of WIPO,Life Sciences,2018,1,1.0,True,patents,False
International Bureau of WIPO,Life Sciences,2019,1,,False,patents,False
International Bureau of WIPO,Personal Devices and Computing,2015,1,0.0,True,patents,False
International Bureau of WIPO,Personal Devices and Computing,2016,2,1.0,True,patents,False
International Bureau of WIPO,Personal Devices and Computing,2017,8,5.0,True,patents,False
International Bureau of WIPO,Personal Devices and Computing,2018,12,8.0,True,patents,False
International Bureau of WIPO,Personal Devices and Computing,2019,0,,False,patents,False
International Bureau of WIPO,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
International Bureau of WIPO,Physical Sciences and Engineering,2016,1,1.0,True,patents,False
International Bureau of WIPO,Physical Sciences and Engineering,2017,1,1.0,True,patents,False
International Bureau of WIPO,Physical Sciences and Engineering,2018,0,0.0,True,patents,False
International Bureau of WIPO,Physical Sciences and Engineering,2019,0,,False,patents,False
International Bureau of WIPO,Security,2015,0,0.0,True,patents,False
International Bureau of WIPO,Security,2016,0,0.0,True,patents,False
International Bureau of WIPO,Security,2017,0,0.0,True,patents,False
International Bureau of WIPO,Security,2018,2,0.0,True,patents,False
International Bureau of WIPO,Security,2019,0,,False,patents,False
International Bureau of WIPO,Telecommunications,2015,1,1.0,True,patents,False
International Bureau of WIPO,Telecommunications,2016,2,1.0,True,patents,False
International Bureau of WIPO,Telecommunications,2017,4,2.0,True,patents,False
International Bureau of WIPO,Telecommunications,2018,9,8.0,True,patents,False
International Bureau of WIPO,Telecommunications,2019,0,,False,patents,False
International Bureau of WIPO,Transportation,2015,0,0.0,True,patents,False
International Bureau of WIPO,Transportation,2016,1,1.0,True,patents,False
International Bureau of WIPO,Transportation,2017,3,1.0,True,patents,False
International Bureau of WIPO,Transportation,2018,3,3.0,True,patents,False
International Bureau of WIPO,Transportation,2019,0,,False,patents,False
Iran,Agriculture,2018,0,0.0,True,patents,False
Iran,All,2018,1,1.0,True,patents,False
Iran,Banking and Finance,2018,0,0.0,True,patents,False
Iran,Business,2018,0,0.0,True,patents,False
Iran,Energy Management,2018,0,0.0,True,patents,False
Iran,Industry and Manufacturing,2018,0,0.0,True,patents,False
Iran,Life Sciences,2018,0,0.0,True,patents,False
Iran,Personal Devices and Computing,2018,1,1.0,True,patents,False
Iran,Physical Sciences and Engineering,2018,0,0.0,True,patents,False
Iran,Security,2018,1,1.0,True,patents,False
Iran,Telecommunications,2018,1,1.0,True,patents,False
Iran,Transportation,2018,0,0.0,True,patents,False
Ireland,Agriculture,2016,0,0.0,True,patents,False
Ireland,Agriculture,2018,0,0.0,True,patents,False
Ireland,Agriculture,2021,1,,False,patents,False
Ireland,Agriculture,2022,0,0.0,False,patents,False
Ireland,Agriculture,2023,0,0.0,False,patents,False
Ireland,All,2016,2,2.0,True,patents,False
Ireland,All,2018,2,1.0,True,patents,False
Ireland,All,2021,1,,False,patents,False
Ireland,All,2022,1,1.0,False,patents,False
Ireland,All,2023,2,1.0,False,patents,False
Ireland,Banking and Finance,2016,0,0.0,True,patents,False
Ireland,Banking and Finance,2018,0,0.0,True,patents,False
Ireland,Banking and Finance,2021,0,,False,patents,False
Ireland,Banking and Finance,2022,0,0.0,False,patents,False
Ireland,Banking and Finance,2023,1,0.0,False,patents,False
Ireland,Business,2016,0,0.0,True,patents,False
Ireland,Business,2018,0,0.0,True,patents,False
Ireland,Business,2021,1,,False,patents,False
Ireland,Business,2022,0,0.0,False,patents,False
Ireland,Business,2023,1,0.0,False,patents,False
Ireland,Energy Management,2016,0,0.0,True,patents,False
Ireland,Energy Management,2018,0,0.0,True,patents,False
Ireland,Energy Management,2021,0,,False,patents,False
Ireland,Energy Management,2022,0,0.0,False,patents,False
Ireland,Energy Management,2023,0,0.0,False,patents,False
Ireland,Industry and Manufacturing,2016,0,0.0,True,patents,False
Ireland,Industry and Manufacturing,2018,0,0.0,True,patents,False
Ireland,Industry and Manufacturing,2021,0,,False,patents,False
Ireland,Industry and Manufacturing,2022,0,0.0,False,patents,False
Ireland,Industry and Manufacturing,2023,1,0.0,False,patents,False
Ireland,Life Sciences,2016,1,1.0,True,patents,False
Ireland,Life Sciences,2018,0,0.0,True,patents,False
Ireland,Life Sciences,2021,0,,False,patents,False
Ireland,Life Sciences,2022,0,0.0,False,patents,False
Ireland,Life Sciences,2023,0,0.0,False,patents,False
Ireland,Personal Devices and Computing,2016,1,1.0,True,patents,False
Ireland,Personal Devices and Computing,2018,0,0.0,True,patents,False
Ireland,Personal Devices and Computing,2021,1,,False,patents,False
Ireland,Personal Devices and Computing,2022,0,0.0,False,patents,False
Ireland,Personal Devices and Computing,2023,0,0.0,False,patents,False
Ireland,Physical Sciences and Engineering,2016,0,0.0,True,patents,False
Ireland,Physical Sciences and Engineering,2018,0,0.0,True,patents,False
Ireland,Physical Sciences and Engineering,2021,0,,False,patents,False
Ireland,Physical Sciences and Engineering,2022,0,0.0,False,patents,False
Ireland,Physical Sciences and Engineering,2023,0,0.0,False,patents,False
Ireland,Security,2016,0,0.0,True,patents,False
Ireland,Security,2018,0,0.0,True,patents,False
Ireland,Security,2021,0,,False,patents,False
Ireland,Security,2022,0,0.0,False,patents,False
Ireland,Security,2023,0,0.0,False,patents,False
Ireland,Telecommunications,2016,0,0.0,True,patents,False
Ireland,Telecommunications,2018,0,0.0,True,patents,False
Ireland,Telecommunications,2021,0,,False,patents,False
Ireland,Telecommunications,2022,0,0.0,False,patents,False
Ireland,Telecommunications,2023,0,0.0,False,patents,False
Ireland,Transportation,2016,0,0.0,True,patents,False
Ireland,Transportation,2018,0,0.0,True,patents,False
Ireland,Transportation,2021,0,,False,patents,False
Ireland,Transportation,2022,0,0.0,False,patents,False
Ireland,Transportation,2023,1,0.0,False,patents,False
Israel,Agriculture,2015,0,0.0,True,patents,False
Israel,Agriculture,2016,0,0.0,True,patents,False
Israel,Agriculture,2017,0,0.0,True,patents,False
Israel,Agriculture,2018,2,1.0,True,patents,False
Israel,Agriculture,2019,0,0.0,False,patents,False
Israel,Agriculture,2020,1,1.0,False,patents,False
Israel,Agriculture,2021,0,0.0,False,patents,False
Israel,Agriculture,2022,1,0.0,False,patents,False
Israel,Agriculture,2023,0,0.0,False,patents,False
Israel,All,2015,16,10.0,True,patents,False
Israel,All,2016,5,3.0,True,patents,False
Israel,All,2017,21,14.0,True,patents,False
Israel,All,2018,20,10.0,True,patents,False
Israel,All,2019,21,10.0,False,patents,False
Israel,All,2020,23,14.0,False,patents,False
Israel,All,2021,26,6.0,False,patents,False
Israel,All,2022,27,5.0,False,patents,False
Israel,All,2023,6,2.0,False,patents,False
Israel,Banking and Finance,2015,0,0.0,True,patents,False
Israel,Banking and Finance,2016,0,0.0,True,patents,False
Israel,Banking and Finance,2017,1,1.0,True,patents,False
Israel,Banking and Finance,2018,0,0.0,True,patents,False
Israel,Banking and Finance,2019,1,0.0,False,patents,False
Israel,Banking and Finance,2020,1,0.0,False,patents,False
Israel,Banking and Finance,2021,0,0.0,False,patents,False
Israel,Banking and Finance,2022,0,0.0,False,patents,False
Israel,Banking and Finance,2023,0,0.0,False,patents,False
Israel,Business,2015,3,2.0,True,patents,False
Israel,Business,2016,0,0.0,True,patents,False
Israel,Business,2017,4,3.0,True,patents,False
Israel,Business,2018,2,1.0,True,patents,False
Israel,Business,2019,3,1.0,False,patents,False
Israel,Business,2020,2,0.0,False,patents,False
Israel,Business,2021,3,1.0,False,patents,False
Israel,Business,2022,0,0.0,False,patents,False
Israel,Business,2023,0,0.0,False,patents,False
Israel,Energy Management,2015,0,0.0,True,patents,False
Israel,Energy Management,2016,0,0.0,True,patents,False
Israel,Energy Management,2017,0,0.0,True,patents,False
Israel,Energy Management,2018,1,0.0,True,patents,False
Israel,Energy Management,2019,0,0.0,False,patents,False
Israel,Energy Management,2020,0,0.0,False,patents,False
Israel,Energy Management,2021,0,0.0,False,patents,False
Israel,Energy Management,2022,0,0.0,False,patents,False
Israel,Energy Management,2023,0,0.0,False,patents,False
Israel,Industry and Manufacturing,2015,0,0.0,True,patents,False
Israel,Industry and Manufacturing,2016,1,0.0,True,patents,False
Israel,Industry and Manufacturing,2017,3,3.0,True,patents,False
Israel,Industry and Manufacturing,2018,2,1.0,True,patents,False
Israel,Industry and Manufacturing,2019,0,0.0,False,patents,False
Israel,Industry and Manufacturing,2020,1,1.0,False,patents,False
Israel,Industry and Manufacturing,2021,1,0.0,False,patents,False
Israel,Industry and Manufacturing,2022,1,0.0,False,patents,False
Israel,Industry and Manufacturing,2023,0,0.0,False,patents,False
Israel,Life Sciences,2015,3,2.0,True,patents,False
Israel,Life Sciences,2016,1,0.0,True,patents,False
Israel,Life Sciences,2017,2,1.0,True,patents,False
Israel,Life Sciences,2018,5,0.0,True,patents,False
Israel,Life Sciences,2019,2,0.0,False,patents,False
Israel,Life Sciences,2020,6,3.0,False,patents,False
Israel,Life Sciences,2021,9,0.0,False,patents,False
Israel,Life Sciences,2022,3,0.0,False,patents,False
Israel,Life Sciences,2023,1,0.0,False,patents,False
Israel,Personal Devices and Computing,2015,10,7.0,True,patents,False
Israel,Personal Devices and Computing,2016,3,2.0,True,patents,False
Israel,Personal Devices and Computing,2017,12,9.0,True,patents,False
Israel,Personal Devices and Computing,2018,9,6.0,True,patents,False
Israel,Personal Devices and Computing,2019,9,6.0,False,patents,False
Israel,Personal Devices and Computing,2020,12,10.0,False,patents,False
Israel,Personal Devices and Computing,2021,8,2.0,False,patents,False
Israel,Personal Devices and Computing,2022,13,4.0,False,patents,False
Israel,Personal Devices and Computing,2023,3,1.0,False,patents,False
Israel,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
Israel,Physical Sciences and Engineering,2016,1,0.0,True,patents,False
Israel,Physical Sciences and Engineering,2017,0,0.0,True,patents,False
Israel,Physical Sciences and Engineering,2018,1,0.0,True,patents,False
Israel,Physical Sciences and Engineering,2019,0,0.0,False,patents,False
Israel,Physical Sciences and Engineering,2020,0,0.0,False,patents,False
Israel,Physical Sciences and Engineering,2021,1,0.0,False,patents,False
Israel,Physical Sciences and Engineering,2022,1,0.0,False,patents,False
Israel,Physical Sciences and Engineering,2023,1,1.0,False,patents,False
Israel,Security,2015,2,2.0,True,patents,False
Israel,Security,2016,1,1.0,True,patents,False
Israel,Security,2017,4,3.0,True,patents,False
Israel,Security,2018,1,0.0,True,patents,False
Israel,Security,2019,3,3.0,False,patents,False
Israel,Security,2020,9,9.0,False,patents,False
Israel,Security,2021,3,2.0,False,patents,False
Israel,Security,2022,5,0.0,False,patents,False
Israel,Security,2023,1,0.0,False,patents,False
Israel,Telecommunications,2015,5,4.0,True,patents,False
Israel,Telecommunications,2016,3,3.0,True,patents,False
Israel,Telecommunications,2017,7,5.0,True,patents,False
Israel,Telecommunications,2018,6,4.0,True,patents,False
Israel,Telecommunications,2019,6,4.0,False,patents,False
Israel,Telecommunications,2020,10,8.0,False,patents,False
Israel,Telecommunications,2021,8,3.0,False,patents,False
Israel,Telecommunications,2022,9,2.0,False,patents,False
Israel,Telecommunications,2023,1,0.0,False,patents,False
Israel,Transportation,2015,2,1.0,True,patents,False
Israel,Transportation,2016,1,1.0,True,patents,False
Israel,Transportation,2017,5,5.0,True,patents,False
Israel,Transportation,2018,1,0.0,True,patents,False
Israel,Transportation,2019,3,3.0,False,patents,False
Israel,Transportation,2020,1,0.0,False,patents,False
Israel,Transportation,2021,4,1.0,False,patents,False
Israel,Transportation,2022,5,1.0,False,patents,False
Israel,Transportation,2023,2,1.0,False,patents,False
Italy,Agriculture,2015,0,0.0,True,patents,False
Italy,Agriculture,2016,2,1.0,True,patents,False
Italy,Agriculture,2017,2,1.0,True,patents,False
Italy,Agriculture,2018,1,0.0,True,patents,False
Italy,Agriculture,2019,3,3.0,False,patents,False
Italy,Agriculture,2020,3,1.0,False,patents,False
Italy,Agriculture,2021,5,2.0,False,patents,False
Italy,Agriculture,2022,3,0.0,False,patents,False
Italy,Agriculture,2023,0,0.0,False,patents,False
Italy,All,2015,11,4.0,True,patents,False
Italy,All,2016,21,11.0,True,patents,False
Italy,All,2017,29,19.0,True,patents,False
Italy,All,2018,42,19.0,True,patents,False
Italy,All,2019,61,39.0,False,patents,False
Italy,All,2020,65,24.0,False,patents,False
Italy,All,2021,95,21.0,False,patents,False
Italy,All,2022,63,6.0,False,patents,False
Italy,All,2023,4,2.0,False,patents,False
Italy,Banking and Finance,2015,0,0.0,True,patents,False
Italy,Banking and Finance,2016,1,1.0,True,patents,False
Italy,Banking and Finance,2017,0,0.0,True,patents,False
